datetime,Last [W],Reale Erzeugung [W],solar_elevation_deg,DA Preis [EUR/MWh],reBAP unterdeckt [EUR/MWh],reBAP ueberdeckt [EUR/MWh]
2025-07-16 14:45:00,"1246,5336666666674","1384,8303333333315","57,98309197107564","55,7","14,87","14,87"
2025-07-16 15:00:00,"424,0220000000004","2548,789666666665","56,32532577738431","49,5","21,1","21,1"
2025-07-16 15:15:00,"299,38666666666705","3998,440333333332","54,49937797906679","59,0","47,66","47,66"
2025-07-16 15:30:00,"368,63633333333377","4710,782333333332","52,53253370933223","74,25","79,05","79,05"
2025-07-16 15:45:00,"303,23900000000043","4339,921666666665","50,44878621998788","87,6","31,53","31,53"
2025-07-16 16:00:00,"360,87533333333374","3996,791999999999","48,26888020047781","56,4","24,89","24,89"
2025-07-16 16:15:00,"369,4793333333338","1726,4943333333322","46,010589671706896","72,9","88,55","88,55"
2025-07-16 16:30:00,"349,2343333333337","2173,013333333332","43,68911027835904","83,3","102,64","102,64"
2025-07-16 16:45:00,"706,2293333333337","512,2099999999988","41,31754160670045","101,7","95,64","95,64"
2025-07-16 17:00:00,"434,60266666666695","380,2773333333322","38,906898885019146","58,5","81,04","81,04"
2025-07-16 17:15:00,"329,83233333333374","1350,3726666666655","36,46700235405212","85,8","92,86","92,86"
2025-07-16 17:30:00,"376,3970000000004","1086,5066666666655","34,00639879012149","100,7","103,93","103,93"
2025-07-16 17:45:00,"647,5753333333337","2513,001333333332","31,53269634739695","117,3","102,15","102,15"
2025-07-16 18:00:00,"485,4083333333337","1033,3673333333322","29,052771435162065","42,59","92,22","92,22"
2025-07-16 18:15:00,"470,518666666667","404,4619999999988","26,572965172519734","90,81","109,3","109,3"
2025-07-16 18:30:00,"372,5320000000004","15,495666666665484","24,099174967997055","115,0","166,98","166,98"
2025-07-16 18:45:00,"410,81100000000043","139,64366666666547","21,63704285990241","147,6","162,45","162,45"
2025-07-16 19:00:00,"443,9210000000004","54,56066666666549","19,192063809939917","62,72","56,54","56,54"
2025-07-16 19:15:00,"1860,378333333334","69,92433333333216","16,769720978663575","97,58","61,52","61,52"
2025-07-16 19:30:00,"1284,3526666666671","155,21633333333216","14,37562532232772","124,9","86,0","86,0"
2025-07-16 19:45:00,"350,39700000000045","0,0","12,016018696575246","160,0","91,62","91,62"
2025-07-16 20:00:00,"365,98366666666715","31,14666666666548","9,69714172466029","105,07","67,57","67,57"
2025-07-16 20:15:00,"511,63400000000047","7,734999999998815","7,42751758744286","122,73","65,93","65,93"
2025-07-16 20:30:00,"574,2963333333339","15,52133333333215","5,2190545265130615","131,5","115,7","115,7"
2025-07-16 20:45:00,"578,2583333333338","7,734999999998815","3,093245001529984","135,5","119,86","119,86"
2025-07-16 21:00:00,"500,569","23,282499999998223","1,1000908106250642","154,91","115,43","115,43"
2025-07-16 21:15:00,"504,50466666666716","0,0","-1,3234346297203086","130,21","74,14","74,14"
2025-07-16 21:30:00,"434,6443333333338","0,0","-3,322965212753601","117,1","81,4","81,4"
2025-07-16 21:45:00,"524,3926666666671","0,0","-5,245500706851552","105,1","86,08","86,08"
2025-07-16 22:00:00,"468,9883333333338","0,0","-7,08437063802615","137,6","87,12","87,12"
2025-07-16 22:15:00,"477,28666666666714","0,0","-8,832693465509305","122,5","77,16","77,16"
2025-07-16 22:30:00,"543,2533333333339","0,0","-10,48341298039018","119,7","48,67","48,67"
2025-07-16 22:45:00,"462,8260000000005","0,0","-12,029350452976727","108,2","70,47","70,47"
2025-07-16 23:00:00,"353,1146666666672","0,0","-13,463274762134894","123,1","133,99","133,99"
2025-07-16 23:15:00,"384,1576666666671","0,0","-14,777991762913782","110,5","129,03","129,03"
2025-07-16 23:30:00,"248,77333333333382","0,0","-15,966451391932528","103,2","77,2","77,2"
2025-07-16 23:45:00,"256,19733333333386","0,0","-17,021871672403037","100,0","71,28","71,28"
2025-07-17 00:00:00,"306,98000000000053","0,0","-17,93787679621551","108,89","87,85","87,85"
2025-07-17 00:15:00,"182,34066666666718","0,0","-18,70864338895041","109,0","92,08","92,08"
2025-07-17 00:30:00,"380,7030000000005","0,0","-19,329048946529863","99,8","95,22","95,22"
2025-07-17 00:45:00,"333,3286666666672","0,0","-19,7948146025404","93,4","86,96","86,96"
2025-07-17 01:00:00,"236,7046666666672","0,0","-20,102632810615766","98,7","129,07","129,07"
2025-07-17 01:15:00,"345,35366666666715","0,0","-20,250271675064507","98,58","117,66","117,66"
2025-07-17 01:30:00,"236,79466666666718","0,0","-20,23664821400051","96,0","106,79","106,79"
2025-07-17 01:45:00,"346,11433333333383","0,0","-20,06186462890472","90,5","106,22","106,22"
2025-07-17 02:00:00,"1952,7886666666675","0,0","-19,727204963049104","93,3","110,75","110,75"
2025-07-17 02:15:00,"1051,144666666667","0,0","-19,235092191690537","88,1","106,94","106,94"
2025-07-17 02:30:00,"337,5930000000005","0,0","-18,5890093004531","92,56","118,58","118,58"
2025-07-17 02:45:00,"353,1146666666671","0,0","-17,79339051972907","93,8","111,35","111,35"
2025-07-17 03:00:00,"170,91700000000043","0,0","-16,853490230022686","92,06","184,7","184,7"
2025-07-17 03:15:00,"255,90033333333378","0,0","-15,775238872210789","96,9","143,94","143,94"
2025-07-17 03:30:00,"294,9090000000005","0,0","-14,565094460522063","94,9","133,19","133,19"
2025-07-17 03:45:00,"170,7663333333338","0,0","-13,22989693105438","82,4","124,29","124,29"
2025-07-17 04:00:00,"271,61566666666715","0,0","-11,776732555059654","85,7","108,34","108,34"
2025-07-17 04:15:00,"338,7696666666671","0,0","-10,212812742054128","94,24","80,57","80,57"
2025-07-17 04:30:00,"289,7880000000004","0,0","-8,54536941705452","87,5","98,58","98,58"
2025-07-17 04:45:00,"322,0716666666671","0,0","-6,781569479637796","99,1","92,66","92,66"
2025-07-17 05:00:00,"209,38800000000046","0,0","-4,928447928281406","84,2","119,48","119,48"
2025-07-17 05:15:00,"224,79700000000045","0,0","-2,992857963348128","90,7","90,86","90,86"
2025-07-17 05:30:00,"671,6153333333338","0,0","-0,9814380273274336","94,7","78,02","78,02"
2025-07-17 05:45:00,"3736,3630000000007","7,709666666665485","1,4211734099788138","108,8","62,66","62,66"
2025-07-17 06:00:00,"1233,6903333333335","69,97566666666548","3,441455339055978","96,3","67,34","67,34"
2025-07-17 06:15:00,"853,8650000000005","147,0726666666655","5,582526105339622","107,4","100,85","100,85"
2025-07-17 06:30:00,"765,6340000000004","202,2183333333321","7,801472821322416","116,2","88,26","88,26"
2025-07-17 06:45:00,"407,0460000000004","232,56833333333216","10,079112255498671","113,37","104,98","104,98"
2025-07-17 07:00:00,"323,0030000000004","233,3919999999989","12,40435139091082","123,5","136,94","136,94"
2025-07-17 07:15:00,"214,22300000000035","257,14033333333214","14,769243752150963","119,8","160,14","160,14"
2025-07-17 07:30:00,"634,9853333333336","443,6053333333321","17,167175454450483","104,4","167,98","167,98"
2025-07-17 07:45:00,"205,66000000000037","799,3586666666655","19,59252762328656","95,24","141,65","141,65"
2025-07-17 08:00:00,"337,6850000000004","1249,6459999999988","22,039059819528102","139,97","71,34","71,34"
2025-07-17 08:15:00,"391,5730000000004","1023,3703333333322","24,501634504270616","116,93","75,96","75,96"
2025-07-17 08:30:00,"257,2973333333337","1270,3413333333322","26,97468823544848","101,3","60,06","60,06"
2025-07-17 08:45:00,"474,00266666666704","1739,8686666666654","29,45250604402952","75,3","96,51","96,51"
2025-07-17 09:00:00,"393,751666666667","1371,9246666666656","31,92907434876419","125,0","142,12","142,12"
2025-07-17 09:15:00,"392,84966666666696","1368,894999999999","34,39790686162818","103,2","156,86","156,86"
2025-07-17 09:30:00,"423,32900000000035","1421,6073333333322","36,85200723522665","87,0","119,63","119,63"
2025-07-17 09:45:00,"629,0730000000003","1895,533666666665","39,283563856897054","69,43","112,42","112,42"
2025-07-17 10:00:00,"1490,0663333333337","1482,3056666666655","41,68378144564021","114,93","141,64","141,64"
2025-07-17 10:15:00,"405,4193333333336","1036,8306666666656","44,04265128685735","102,42","43,17","43,17"
2025-07-17 10:30:00,"347,1876666666669","595,2956666666654","46,348583998619006","76,65","99,18","99,18"
2025-07-17 10:45:00,"433,63566666666696","709,7276666666655","48,58834374571123","55,6","80,58","80,58"
2025-07-17 11:00:00,"356,2345000000005","1646,853999999998","50,74582794061776","101,34","119,88","119,88"
2025-07-17 11:15:00,"447,210666666667","2946,9753333333324","52,80292361216056","73,6","116,56","116,56"
2025-07-17 11:30:00,"513,3316666666669","2923,409333333332","54,7382909684904","64,3","98,67","98,67"
2025-07-17 11:45:00,"427,850666666667","2216,939333333332","56,52735446084119","53,5","23,02","23,02"
2025-07-17 12:00:00,"490,1686666666669","1308,0273333333323","58,14233714864525","77,0","77,01","77,01"
2025-07-17 12:15:00,"1167,435666666667","2437,384999999999","59,552772187150005","83,0","70,66","70,66"
2025-07-17 12:30:00,"345,90433333333357","1965,681666666666","60,72672653929669","60,0","77,93","77,93"
2025-07-17 12:45:00,"403,6393333333335","1777,7139999999988","61,63290856134398","52,3","40,12","40,12"
2025-07-17 13:00:00,"399,39600000000024","3668,7419999999993","62,24362905112813","70,0","48,23","48,23"
2025-07-17 13:15:00,"404,48800000000017","2100,072333333333","62,5382058874402","61,8","46,7","46,7"
2025-07-17 13:30:00,"406,76566666666685","3551,7326666666663","62,5060116917388","56,8","-3,18","-3,18"
2025-07-17 13:45:00,"312,2513333333336","5160,948","62,14822573415765","49,08","-15,78","-15,78"
2025-07-17 14:00:00,"531,5520000000001","4676,737999999999","61,47756335876908","54,2","-30,29","-30,29"
2025-07-17 14:15:00,"466,7546666666668","3788,721333333333","60,516337110131325","52,59","-22,48","-22,48"
2025-07-17 14:30:00,"318,5286666666669","2049,942666666666","59,29318165152279","50,1","-16,4","-16,4"
2025-07-17 14:45:00,"380,27700000000027","4035,595999999999","57,839708557224704","63,5","-14,3","-14,3"
2025-07-17 15:00:00,"341,4736666666669","5385,968666666666","56,18769062084951","48,4","17,82","17,82"
2025-07-17 15:15:00,"260,0256666666669","5549,345666666666","54,36713606449279","57,2","27,36","27,36"
2025-07-17 15:30:00,"322,07166666666694","3639,797333333333","52,40520929408752","65,1","-23,29","-23,29"
2025-07-17 15:45:00,"342,30133333333356","3234,064666666666","50,32584040611877","73,3","35,19","35,19"
2025-07-17 16:00:00,"411,8230000000002","1468,3309999999994","48,149751532360106","48,44","88,35","88,35"
2025-07-17 16:15:00,"341,6720000000002","2789,4459999999995","45,89472405855662","63,9","156,02","156,02"
2025-07-17 16:30:00,"259,9853333333336","5021,212666666666","43,5759714855256","76,3","102,12","102,12"
2025-07-17 16:45:00,"322,07133333333354","3732,926","41,20657576140994","104,91","111,52","111,52"
2025-07-17 17:00:00,"331,35900000000026","1652,473333333333","38,79767854167386","59,6","28,69","28,69"
2025-07-17 17:15:00,"225,50200000000024","2569,174333333333","36,35909640897832","84,3","37,37","37,37"
2025-07-17 17:30:00,"353,19433333333353","2374,989666666666","33,899402537125546","93,6","-4,54","-4,54"
2025-07-17 17:45:00,"364,75600000000026","3220,7159999999994","31,426236716734664","106,5","50,59","50,59"
2025-07-17 18:00:00,"556,1470000000003","3301,4176666666663","28,946504951169224","60,06","48,53","48,53"
2025-07-17 18:15:00,"3380,5903333333335","2640,7873333333328","26,466551334422324","87,3","74,71","74,71"
2025-07-17 18:30:00,"1101,8563333333334","2282,287","23,992318747167182","114,47","104,13","104,13"
2025-07-17 18:45:00,"848,282","1850,052","21,52947359177444","127,3","147,49","147,49"
2025-07-17 19:00:00,"1793,4716666666664","1253,5586666666666","19,083535684534787","80,02","71,49","71,49"
2025-07-17 19:15:00,"416,56966666666665","903,3236666666664","16,66001319216634","104,6","85,34","85,34"
2025-07-17 19:30:00,"515,3123333333334","806,2029999999996","14,26455338705218","118,9","117,74","117,74"
2025-07-17 19:45:00,"586,8563333333333","559,3459999999997","11,903377489162898","137,69","150,5","150,5"
2025-07-17 20:00:00,"271,60333333333335","372,468333333333","9,582932562701226","119,7","133,06","133,06"
2025-07-17 20:15:00,"356,63666666666666","286,8406666666664","7,311855955344692","131,1","127,15","127,15"
2025-07-17 20:30:00,"412,2226666666666","505,6096666666664","5,102452078959525","137,5","140,21","140,21"
2025-07-17 20:45:00,"333,8053333333333","302,92899999999975","2,977349550969678","139,8","95,47","95,47"
2025-07-17 21:00:00,"465,559","23,256999999999707","0,9899709604856128","159,7","29,99","29,99"
2025-07-17 21:15:00,"458,29766666666666","0,0","-1,4519637219373702","137,7","39,16","39,16"
2025-07-17 21:30:00,"406,86633333333333","0,0","-3,4544833314626406","132,87","88,08","88,08"
2025-07-17 21:45:00,"512,7643333333333","0,0","-5,380116507726431","139,9","119,8","119,8"
2025-07-17 22:00:00,"492,1553333333333","0,0","-7,222170873880464","147,49","126,76","126,76"
2025-07-17 22:15:00,"443,83600000000007","0,0","-8,97374014783877","131,7","76,22","76,22"
2025-07-17 22:30:00,"492,24500000000006","0,0","-10,627740321418448","127,9","86,25","86,25"
2025-07-17 22:45:00,"260,0386666666667","0,0","-12,176961711941823","114,5","95,9","95,9"
2025-07-17 23:00:00,"252,2246666666667","0,0","-13,614139161217212","120,5","126,89","126,89"
2025-07-17 23:15:00,"217,30133333333336","0,0","-14,932041680035669","121,8","123,7","123,7"
2025-07-17 23:30:00,"240,58400000000006","0,0","-16,123580068881814","106,69","119,25","119,25"
2025-07-17 23:45:00,"395,7986666666667","0,0","-17,18193170250337","107,1","68,62","68,62"
2025-07-18 00:00:00,"252,00700000000003","0,0","-18,10067965524016","121,9","133,0","133,0"
2025-07-18 00:15:00,"230,17066666666668","0,0","-18,87396024660795","115,0","118,05","118,05"
2025-07-18 00:30:00,"275,50900000000007","0,0","-19,49661293729083","99,37","96,54","96,54"
2025-07-18 00:45:00,"189,97200000000004","0,0","-19,96432464429464","98,6","97,94","97,94"
2025-07-18 01:00:00,"217,22600000000006","0,0","-20,27375893795633","103,2","107,78","107,78"
2025-07-18 01:15:00,"310,75266666666676","0,0","-20,422661723983506","99,21","105,69","105,69"
2025-07-18 01:30:00,"268,30066666666676","0,0","-20,409935564387915","102,1","81,45","81,45"
2025-07-18 01:45:00,"355,63500000000005","0,0","-20,235676604216","97,1","82,26","82,26"
2025-07-18 02:00:00,"294,97533333333337","0,0","-19,901171421282505","94,4","84,3","84,3"
2025-07-18 02:15:00,"178,4976666666667","0,0","-19,408853827785624","92,8","83,0","83,0"
2025-07-18 02:30:00,"229,799","0,0","-18,762225219070075","102,04","92,39","92,39"
2025-07-18 02:45:00,"299,737","0,0","-17,965744722419984","105,6","72,11","72,11"
2025-07-18 03:00:00,"159,09566666666672","0,0","-17,024696777090004","96,1","71,51","71,51"
2025-07-18 03:15:00,"310,7656666666667","0,0","-15,945045605631623","93,9","67,17","67,17"
2025-07-18 03:30:00,"283,61800000000005","0,0","-14,733285297369193","104,04","75,36","75,36"
2025-07-18 03:45:00,"244,46400000000003","0,0","-13,396292834178183","93,8","77,08","77,08"
2025-07-18 04:00:00,"283,48600000000005","0,0","-11,941191364136362","88,0","78,11","78,11"
2025-07-18 04:15:00,"234,37500000000003","0,0","-10,375228087238444","101,4","83,84","83,84"
2025-07-18 04:30:00,"194,6663333333334","0,0","-8,70566895130723","100,51","94,84","94,84"
2025-07-18 04:45:00,"281,26533333333344","0,0","-6,939712659269284","110,8","85,78","85,78"
2025-07-18 05:00:00,"230,11133333333336","0,0","-5,084423545675245","97,9","100,02","100,02"
2025-07-18 05:15:00,"236,70300000000003","0,0","-3,14668160631661","104,1","100,77","100,77"
2025-07-18 05:30:00,"388,03800000000007","0,0","-1,1331496019049587","108,1","128,95","128,95"
2025-07-18 05:45:00,"2072,123","0,0","1,2872001376999105","121,5","144,1","144,1"
2025-07-18 06:00:00,"1493,675","69,92466666666637","3,301027232350147","111,9","142,57","142,57"
2025-07-18 06:15:00,"1263,8133333333333","155,0359999999997","5,440774600423993","123,4","145,88","145,88"
2025-07-18 06:30:00,"193,7146666666667","286,74199999999973","7,660034905406844","126,27","129,35","129,35"
2025-07-18 06:45:00,"334,46066666666667","388,86333333333306","9,938543239057903","125,6","122,57","122,57"
2025-07-18 07:00:00,"292,923","491,6716666666664","12,264816904171813","129,92","101,08","101,08"
2025-07-18 07:15:00,"550,4506666666666","620,1949999999997","14,630711555888922","125,27","101,54","101,54"
2025-07-18 07:30:00,"446,337","775,9023333333331","17,02956814985286","121,48","95,76","95,76"
2025-07-18 07:45:00,"268,09633333333335","1180,9336666666663","19,4554627613834","114,92","88,88","88,88"
2025-07-18 08:00:00,"678,7686666666667","1174,522333333333","21,9026665417072","144,97","106,65","106,65"
2025-07-18 08:15:00,"670,4126666666666","1459,2386666666666","24,36568837930893","128,2","86,79","86,79"
2025-07-18 08:30:00,"376,0030000000001","2248,075666666666","26,838967466646128","107,49","93,73","93,73"
2025-07-18 08:45:00,"664,1253333333334","2626,025","29,31676635325455","70,08","47,77","47,77"
2025-07-18 09:00:00,"670,6270000000001","3178,633666666666","31,79304920992687","125,8","117,46","117,46"
2025-07-18 09:15:00,"1518,5176666666669","3566,1089999999995","34,26134365030567","118,7","133,61","133,61"
2025-07-18 09:30:00,"827,3589999999999","3791,377333333333","36,71458745990787","89,9","111,59","111,59"
2025-07-18 09:45:00,"1231,3223333333333","3997,930666666666","39,14494698897846","65,61","70,13","70,13"
2025-07-18 10:00:00,"1609,873","3975,504666666667","41,54360539237008","124,91","106,66","106,66"
2025-07-18 10:15:00,"823,414","4040,056666666666","43,90050823166853","98,0","91,56","91,56"
2025-07-18 10:30:00,"747,175","4055,9584999999993","46,20408178548954","83,2","78,58","78,58"
2025-07-18 10:45:00,"364,7556666666666","4159,768","48,440873581872815","55,08","93,94","93,94"
2025-07-18 11:00:00,"384,158","4353,787333333334","50,5952253347254","101,5","128,61","128,61"
2025-07-18 11:15:00,"868,3516666666667","3081,125666666667","52,64882374776106","81,3","64,83","64,83"
2025-07-18 11:30:00,"1726,7693333333334","4834,954666666667","54,58039741872508","72,57","60,57","60,57"
2025-07-18 11:45:00,"554,8946666666667","3352,648666666667","56,36548139330839","79,91","26,22","26,22"
2025-07-18 12:00:00,"930,5375","4612,638500000001","57,97646797873898","99,91","84,73","84,73"
2025-07-18 12:15:00,"3580,3786666666665","5256,911333333334","59,38312075013121","72,9","98,56","98,56"
2025-07-18 12:30:00,"984,623333333333","3530,3116666666674","60,55381131167776","64,6","63,68","63,68"
2025-07-18 12:45:00,"757,6526666666664","5290,493","61,45758513717544","54,15","21,43","21,43"
2025-07-18 13:00:00,"2259,254","5399,724666666667","62,06707951770533","77,21","93,98","93,98"
2025-07-18 13:15:00,"2378,3289999999993","5626,053333333334","62,36186668054139","70,3","106,25","106,25"
2025-07-18 13:30:00,"1470,4099999999996","5349,618","62,33141562837236","64,0","60,05","60,05"
2025-07-18 13:45:00,"1420,1779999999992","5493,991999999999","61,97684321289797","48,4","18,69","18,69"
2025-07-18 14:00:00,"1353,363666666666","3944,5036666666674","61,31060276045154","59,5","28,05","28,05"
2025-07-18 14:15:00,"945,8866666666662","4486,920999999999","60,35465429996801","64,3","31,67","31,67"
2025-07-18 14:30:00,"613,796333333333","3293,6313333333337","59,13726464735287","67,7","46,03","46,03"
2025-07-18 14:45:00,"581,5949999999993","3942,537500000001","57,689697289167015","60,3","67,03","67,03"
2025-07-18 15:00:00,"884,7083333333329","4531,674666666668","56,04344548779787","45,07","48,46","48,46"
2025-07-18 15:15:00,"721,7506666666663","3406,974333333334","54,22832634916548","61,93","88,97","88,97"
2025-07-18 15:30:00,"640,2629999999996","4555,567000000001","52,271369024367694","79,6","97,1","97,1"
2025-07-18 15:45:00,"699,9689999999995","3555,8773333333334","50,19643434281259","93,8","91,2","91,2"
2025-07-18 16:00:00,"782,3234999999993","3060,767000000001","48,0242171510629","55,5","34,58","34,58"
2025-07-18 16:15:00,"796,3159999999995","3837,528666666667","45,77249905127047","76,2","56,25","56,25"
2025-07-18 16:30:00,"833,3983333333329","4303,124333333333","43,45651193950546","91,3","55,51","55,51"
2025-07-18 16:45:00,"841,120333333333","2790,8003333333336","41,08935378159544","98,35","31,43","31,43"
2025-07-18 17:00:00,"792,4469999999995","2965,8126666666667","38,68222846897605","55,7","-0,84","-0,84"
2025-07-18 17:15:00,"858,5439999999996","1491,432666666667","36,24495990026381","79,8","32,56","32,56"
2025-07-18 17:30:00,"685,8666666666663","2348,616333333334","33,78616034465913","107,5","38,36","38,36"
2025-07-18 17:45:00,"450,1143333333329","2869,6003333333338","31,31349985996375","125,0","48,69","48,69"
2025-07-18 18:00:00,"469,6449999999996","3360,409666666668","28,833912352273863","55,05","32,47","32,47"
2025-07-18 18:15:00,"511,6853333333329","3255,831333333333","26,3537613432968","105,0","42,38","42,38"
2025-07-18 18:30:00,"429,63399999999945","2926,43","23,87901762864476","132,4","53,81","53,81"
2025-07-18 18:45:00,"624,1523333333329","2474,112666666667","21,41536875489291","145,11","84,4","84,4"
2025-07-18 19:00:00,"738,7485","2219,1655","18,96835462262261","91,03","52,76","52,76"
2025-07-18 19:15:00,"616,3273333333333","1806,49","16,543517291195055","135,05","37,91","37,91"
2025-07-18 19:30:00,"584,0079999999999","1370,313","14,14651822247238","145,02","37,6","37,6"
2025-07-18 19:45:00,"648,7810000000001","1010,073","11,783740097708282","150,03","158,0","158,0"
2025-07-18 20:00:00,"586,6596666666667","753,7736666666666","9,4614679332486","162,3","17,83","17,83"
2025-07-18 20:15:00,"605,4206666666668","636,2586666666666","7,188575653163444","173,6","107,75","107,75"
2025-07-18 20:30:00,"687,5749999999999","442,8533333333333","4,977689402997343","177,2","20,59","20,59"
2025-07-18 20:45:00,"611,2436666666666","249,16966666666664","2,852424755613141","177,4","112,93","112,93"
2025-07-18 21:00:00,"492,8243333333333","69,82133333333333","0,8691964669065433","189,99","100,43","100,43"
2025-07-18 21:15:00,"532,0583333333333","0,0","-1,5864717330396034","168,88","87,85","87,85"
2025-07-18 21:30:00,"408,0009999999999","0,0","-3,592018698160365","153,0","88,08","88,08"
2025-07-18 21:45:00,"380,09766666666667","0,0","-5,520787952536142","151,8","99,46","99,46"
2025-07-18 22:00:00,"436,0366666666667","0,0","-7,366064321837479","139,8","83,84","83,84"
2025-07-18 22:15:00,"387,60299999999995","0,0","-9,120915793813706","115,1","73,86","73,86"
2025-07-18 22:30:00,"450,12433333333337","0,0","-10,778229475522677","137,8","74,77","74,77"
2025-07-18 22:45:00,"442,36349999999993","0,0","-12,33076355445644","127,6","68,58","68,58"
2025-07-18 23:00:00,"386,098","0,0","-13,77121757735248","119,74","139,88","139,88"
2025-07-18 23:15:00,"493,9043333333333","0,0","-15,092322392239836","105,1","78,27","78,27"
2025-07-18 23:30:00,"426,84499999999997","0,0","-16,286948315447454","122,7","88,96","88,96"
2025-07-18 23:45:00,"333,7126666666666","0,0","-17,34823073409659","114,8","101,47","101,47"
2025-07-19 00:00:00,"422,8616666666666","0,0","-18,26971032618837","129,69","117,12","117,12"
2025-07-19 00:15:00,"314,31100000000004","0,0","-19,04548194393956","119,79","109,72","109,72"
2025-07-19 00:30:00,"186,258","0,0","-19,670346032245572","107,8","105,46","105,46"
2025-07-19 00:45:00,"311,20699999999994","0,0","-20,13995455280244","101,7","81,66","81,66"
2025-07-19 01:00:00,"397,50333333333333","0,0","-20,45094175185477","113,7","109,13","109,13"
2025-07-19 01:15:00,"237,18666666666667","0,0","-20,601031236287724","108,9","89,42","89,42"
2025-07-19 01:30:00,"326,25333333333333","0,0","-20,589111377350577","102,6","113,64","113,64"
2025-07-19 01:45:00,"287,1483333333333","0,0","-20,415272897460856","109,31","70,14","70,14"
2025-07-19 02:00:00,"178,72966666666667","0,0","-20,08080589113886","109,0","99,33","99,33"
2025-07-19 02:15:00,"275,56033333333335","0,0","-19,588156296370823","104,8","94,52","94,52"
2025-07-19 02:30:00,"229,33066666666664","0,0","-18,940845454155173","103,4","97,18","97,18"
2025-07-19 02:45:00,"225,28233333333333","0,0","-18,143359101607608","101,2","80,16","80,16"
2025-07-19 03:00:00,"329,461","0,0","-17,201013551108343","109,0","77,0","77,0"
2025-07-19 03:15:00,"240,58366666666666","0,0","-16,119808650608515","103,5","82,71","82,71"
2025-07-19 03:30:00,"221,47799999999998","0,0","-14,906276371657947","107,27","96,0","96,0"
2025-07-19 03:45:00,"263,866","0,0","-13,567332461070116","96,5","103,59","103,59"
2025-07-19 04:00:00,"236,41066666666666","0,0","-12,110138534336835","106,97","101,24","101,24"
2025-07-19 04:15:00,"903,7966666666666","0,0","-10,541979019720218","99,5","114,75","114,75"
2025-07-19 04:30:00,"1606,448666666667","0,0","-8,87015515933472","100,9","122,18","122,18"
2025-07-19 04:45:00,"927,7206666666666","0,0","-7,101898563643532","100,9","103,19","103,19"
2025-07-19 05:00:00,"357,152","0,0","-5,244303848146255","112,5","130,33","130,33"
2025-07-19 05:15:00,"337,5696666666667","0,0","-3,30427860183297","99,1","115,39","115,39"
2025-07-19 05:30:00,"233,21100000000004","0,0","-1,2885105731580218","99,1","93,91","93,91"
2025-07-19 05:45:00,"240,5833333333333","23,282333333333334","1,1449469541881454","96,9","98,12","98,12"
2025-07-19 06:00:00,"274,49800000000005","81,79849999999999","3,1539903596626124","123,72","142,98","142,98"
2025-07-19 06:15:00,"244,20766666666668","162,77133333333336","5,293311522347338","103,7","132,17","132,17"
2025-07-19 06:30:00,"279,6326666666667","264,098","7,513473727044628","94,7","123,74","123,74"
2025-07-19 06:45:00,"3282,802333333333","341,4736666666667","9,793263787675784","82,2","65,64","65,64"
2025-07-19 07:00:00,"1334,695","428,2433333333333","12,120877260421326","125,0","91,74","91,74"
2025-07-19 07:15:00,"287,17566666666664","520,0263333333334","14,488015405476606","103,1","59,12","59,12"
2025-07-19 07:30:00,"244,19500000000002","596,8870000000001","16,887985509406853","86,4","50,75","50,75"
2025-07-19 07:45:00,"186,86533333333333","825,5353333333333","19,314826067447463","60,7","110,94","110,94"
2025-07-19 08:00:00,"220,91266666666667","1062,0203333333336","21,76278266144756","120,9","129,15","129,15"
2025-07-19 08:15:00,"549,0836666666667","1331,6636666666666","24,226337284245865","104,95","118,61","118,61"
2025-07-19 08:30:00,"182,57266666666663","2159,3140000000003","26,699903411725927","67,8","139,88","139,88"
2025-07-19 08:45:00,"384,1736666666667","2708,474666666666","29,17772311043724","41,27","92,48","92,48"
2025-07-19 09:00:00,"896,3679999999999","3088,783","31,653739472989567","125,0","34,75","34,75"
2025-07-19 09:15:00,"205,66166666666666","3500,026","34,12145426145164","79,97","7,55","7,55"
2025-07-19 09:30:00,"275,7776666666666","3635,9813333333336","36,573786920606906","43,2","21,89","21,89"
2025-07-19 09:45:00,"229,06066666666666","3877,005666666667","39,002880357079896","17,81","-23,11","-23,11"
2025-07-19 10:00:00,"225,26833333333332","3954,611","41,399894774677634","47,2","32,58","32,58"
2025-07-19 10:15:00,"348,453","4042,204333333333","43,75476191832851","25,03","82,02","82,02"
2025-07-19 10:30:00,"989,8450000000001","4102,168333333333","46,05588396273099","10,1","2,94","2,94"
2025-07-19 10:45:00,"2202,651","4148,862","48,28980039553841","-6,66","-8,24","-8,24"
2025-07-19 11:00:00,"2074,3080000000004","4249,891333333333","50,440860850513545","29,4","48,75","48,75"
2025-07-19 11:15:00,"730,5840000000001","4315,040666666668","52,49078149304727","5,08","11,72","11,72"
2025-07-19 11:30:00,"407,04133333333334","4481,964000000001","54,41835964226102","-3,37","-0,99","-0,99"
2025-07-19 11:45:00,"1256,345","4578,908666666667","56,19924258152024","-14,92","-7,23","-7,23"
2025-07-19 12:00:00,"2246,740666666666","4640,935666666666","57,805994721781786","26,7","90,18","90,18"
2025-07-19 12:15:00,"2888,0273333333334","4097,682333333333","59,208620814360266","9,0","-2,41","-2,41"
