run_id,horizon_start,horizon_end_exclusive,dispatch_day,initial_soc_wh,soc_next_publish_wh,objective_horizon_eur,opt_revenue_dispatch_day_eur,opt_cycle_aging_cost_dispatch_day_eur,opt_revenue_dispatch_day_after_aging_eur,solver_status,solver_termination,n_horizon_steps,n_dispatch_steps,terminal_soc_enforced,real_revenue_dispatch_day_eur,real_rebap_settlement_dispatch_day_eur,real_revenue_dispatch_day_net_eur,scenario
38,2025-08-15,2025-08-16 10:45:00,2025-08-15,"3818,844987859648","4208,208859649123","0,6002241608288864","1,3172702756117252","0,6191558028665508","0,6981144727451742",ok,optimal,139,96,False,"1,3172702756117252","0,20104727857669366","1,5183175541884188",transfer
39,2025-08-16,2025-08-17 10:45:00,2025-08-16,"4208,208859649123","4337,759649122807","0,016530755682177656","0,8541699388796","0,6351764077933795","0,21899353108622058",ok,optimal,139,96,False,"0,8541699388796","-2,2505186561614936","-1,3963487172818934",transfer
40,2025-08-17,2025-08-18 10:45:00,2025-08-17,"4337,759649122807","6473,5737719298495","0,8410497756863881","0,8690091262910589","0,4249494198701058","0,44405970642095316",ok,optimal,139,96,False,"0,869009126291059","0,03753831202122175","0,9065474383122808",transfer
41,2025-08-18,2025-08-19 10:45:00,2025-08-18,"6473,5737719298495","4079,79206240351","1,094655158940907","1,868423276022923","0,809163806103133","1,05925946991979",ok,optimal,139,96,False,"1,868423276022923","-0,031479514159315186","1,8369437618636077",transfer
42,2025-08-19,2025-08-20 10:45:00,2025-08-19,"4079,79206240351","4828,807456140351","0,9277877431018716","1,4874874294343914","0,5713362654934198","0,9161511639409714",ok,optimal,139,96,False,"1,4874874294343912","-0,28116533683211287","1,2063220926022784",transfer
43,2025-08-20,2025-08-21 10:45:00,2025-08-20,"4828,807456140351","5290,248858649123","0,3254582571115483","0,8500441321947771","0,5822748224532946","0,2677693097414825",ok,optimal,139,96,False,"0,8500441321947771","0,13463111860395313","0,9846752507987302",transfer
44,2025-08-21,2025-08-22 10:45:00,2025-08-21,"5290,248858649123","7269,5887719298225","-0,48382002196854423","-0,046201172417902815","0,19009044730164726","-0,2362916197195501",ok,optimal,139,96,False,"-0,04620117241790282","-0,44944376811600084","-0,4956449405339037",transfer
45,2025-08-22,2025-08-23 10:45:00,2025-08-22,"7269,5887719298225","5220,797191982456","-0,4257769548521029","0,29939610302649083","0,42390675680487355","-0,12451065377838268",ok,optimal,139,96,False,"0,29939610302649083","0,4588288106645014","0,7582249136909922",transfer
46,2025-08-23,2025-08-24 10:45:00,2025-08-23,"5220,797191982456","5499,999999","-0,42766011647205837","0,6070632027837085","0,6224551572077287","-0,01539195442402011",ok,optimal,139,96,False,"0,6070632027837085","-0,4299541785987888","0,17710902418491972",transfer
47,2025-08-24,2025-08-25 07:45:00,2025-08-24,"5499,999999","6159,624036087718","-0,3421188657086147","0,4866829381939923","0,47331963527928267","0,013363302914709566",ok,optimal,127,96,False,"0,4866829381939922","-0,0997152424503858","0,3869676957436065",transfer
48,2025-08-25,2025-08-26 10:45:00,2025-08-25,"6159,624036087718","4376,811192480703","1,8660438456200097","2,62340168975428","0,8782875402833774","1,7451141494709028",ok,optimal,139,96,False,"2,6234016897542802","-0,35281136318799644","2,2705903265662837",transfer
49,2025-08-26,2025-08-27 10:45:00,2025-08-26,"4376,811192480703","3898,919739792981","2,368567510890789","2,921253923479678","0,7558040774407498","2,1654498460389284",ok,optimal,139,96,False,"2,921253923479678","-0,742647415627393","2,178606507852285",transfer
50,2025-08-27,2025-08-28 10:45:00,2025-08-27,"3898,919739792981","3092,3060946842106","1,5123652026340477","2,2087924708008417","0,7259630462796931","1,4828294245211482",ok,optimal,139,96,False,"2,2087924708008413","0,1469962048818042","2,355788675682646",transfer
